dateTime,average
2024-10-22 21:00:00+00:00,0.9767311841249466
2024-10-22 21:15:00+00:00,0.9739339977502823
2024-10-22 21:30:00+00:00,0.9712205946445465
2024-10-22 21:45:00+00:00,0.9685107797384263
2024-10-22 22:00:00+00:00,0.9660596072673797
2024-10-22 22:15:00+00:00,0.9649901390075684
2024-10-22 22:30:00+00:00,0.9649901390075684
2024-10-22 22:45:00+00:00,0.9649901390075684
2024-10-22 23:00:00+00:00,0.9649901390075684
2024-10-22 23:15:00+00:00,0.9649901390075684
2024-10-22 23:30:00+00:00,0.9649901390075684
2024-10-22 23:45:00+00:00,0.9649901390075684
2024-10-23 00:00:00+00:00,0.9649901390075684
2024-10-23 00:15:00+00:00,0.9649901390075684
2024-10-23 00:30:00+00:00,0.9649901390075684
2024-10-23 00:45:00+00:00,0.9649901390075684
2024-10-23 01:00:00+00:00,0.9649901390075684
2024-10-23 01:15:00+00:00,0.9649901390075684
2024-10-23 01:30:00+00:00,0.9649901390075684
2024-10-23 01:45:00+00:00,0.9649901390075684
2024-10-23 02:00:00+00:00,0.9649901390075684
2024-10-23 02:15:00+00:00,0.9649901390075684
2024-10-23 02:30:00+00:00,0.9649901390075684
2024-10-23 02:45:00+00:00,0.9649901390075684
2024-10-23 03:00:00+00:00,0.9649901390075684
2024-10-23 03:15:00+00:00,0.9649901390075684
2024-10-23 03:30:00+00:00,0.9649901390075684
2024-10-23 03:45:00+00:00,0.9649901390075684
2024-10-23 04:00:00+00:00,0.9649901390075684
2024-10-23 04:15:00+00:00,0.9649901390075684
2024-10-23 04:30:00+00:00,0.9649901390075684
2024-10-23 04:45:00+00:00,0.9649901390075684
2024-10-23 05:00:00+00:00,0.9649901390075684
2024-10-23 05:15:00+00:00,0.9649901390075684
2024-10-23 05:30:00+00:00,0.9649901390075684
2024-10-23 05:45:00+00:00,0.9649901390075684
2024-10-23 06:00:00+00:00,0.9649901390075684
2024-10-23 06:15:00+00:00,0.9649901390075684
2024-10-23 06:30:00+00:00,0.9649901390075684
2024-10-23 06:45:00+00:00,0.9651045128703117
2024-10-23 07:00:00+00:00,0.9656462520360947
2024-10-23 07:15:00+00:00,0.9667568594217301
2024-10-23 07:30:00+00:00,0.9684136718511582
2024-10-23 07:45:00+00:00,0.9706144541502
2024-10-23 08:00:00+00:00,0.9733875215053558
2024-10-23 08:15:00+00:00,0.9767631590366364
2024-10-23 08:30:00+00:00,0.9806886106729508
2024-10-23 08:45:00+00:00,0.9852069616317749
